# Chunk-averaged data for fix g_avg and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
50000 240 51540.000000000015
  3 0.0104167 227.056 299.451
  4 0.0145833 198 294.284
  5 0.01875 210.818 295.81
  6 0.0229167 235 297.111
  7 0.0270833 203.366 297.343
  8 0.03125 232.816 296.024
  9 0.0354167 198 301.181
  10 0.0395833 205.006 296.307
  11 0.04375 239.144 299.911
  12 0.0479167 202.352 301.267
  13 0.0520833 223.498 304.063
  14 0.05625 198 307.344
  15 0.0604167 207.228 299.282
  16 0.0645833 232.266 304.182
  17 0.06875 207.078 298.081
  18 0.0729167 223.428 297.004
  19 0.0770833 198.002 294.438
  20 0.08125 209.736 294.517
  21 0.0854167 233.782 295.312
  22 0.0895833 212.48 294.554
  23 0.09375 220 295.931
  24 0.0979167 198.004 294.832
  25 0.102083 208.48 302.03
  26 0.10625 236.894 297.759
  27 0.110417 202.622 303.765
  28 0.114583 232 299.574
  29 0.11875 199.194 301.751
  30 0.122917 210.85 299.21
  31 0.127083 232.228 301.206
  32 0.13125 199.728 302.018
  33 0.135417 220 298.678
  34 0.139583 200.278 296.694
  35 0.14375 234.202 298.612
  36 0.147917 209.868 297.619
  37 0.152083 206.538 293.946
  38 0.15625 223.114 298.351
  39 0.160417 206.52 300.122
  40 0.164583 233.45 296.525
  41 0.16875 216.026 301.017
  42 0.172917 203.426 298.091
  43 0.177083 226.578 296.243
  44 0.18125 198.202 296.556
  45 0.185417 231.662 299.923
  46 0.189583 214.136 298.938
  47 0.19375 203.338 298.054
  48 0.197917 232.662 300.031
  49 0.202083 198.068 299.108
  50 0.20625 229.18 297.079
  51 0.210417 215.656 292.959
  52 0.214583 201.748 295.068
  53 0.21875 223.348 298.792
  54 0.222917 198.282 300.951
  55 0.227083 229.516 300.523
  56 0.23125 210.198 300.981
  57 0.235417 206.792 292.754
  58 0.239583 223.212 293.587
  59 0.24375 198.396 295.742
  60 0.247917 230.04 300.635
  61 0.252083 214.39 299.785
  62 0.25625 211.174 297.999
  63 0.260417 220 298.563
  64 0.264583 198.402 303.207
  65 0.26875 229.022 307.687
  66 0.272917 218.29 300.993
  67 0.277083 200.286 301.84
  68 0.28125 232 299.918
  69 0.285417 199.444 296.558
  70 0.289583 228.638 298.035
  71 0.29375 215.826 299.811
  72 0.297917 198.092 296.622
  73 0.302083 220 297.978
  74 0.30625 200.628 297.291
  75 0.310417 235.246 296.438
  76 0.314583 208.646 298.984
  77 0.31875 206.236 301.481
  78 0.322917 223.244 302.264
  79 0.327083 206.676 300.555
  80 0.33125 233.588 296.702
  81 0.335417 215.726 300.087
  82 0.339583 203.47 306.037
  83 0.34375 226.54 300.182
  84 0.347917 198.146 295.492
  85 0.352083 225.986 297.316
  86 0.35625 219.85 302.15
  87 0.360417 203.39 297.896
  88 0.364583 232.628 300.409
  89 0.36875 198.02 301.927
  90 0.372917 220.442 303.066
  91 0.377083 224.278 302.256
  92 0.38125 201.954 306.324
  93 0.385417 223.306 301.806
  94 0.389583 198.08 298.749
  95 0.39375 223.628 299.277
  96 0.397917 216.29 299.29
  97 0.402083 206.654 295.871
  98 0.40625 223.348 297.02
  99 0.410417 198.13 295.706
  100 0.414583 227.672 302.5
  101 0.41875 217.042 306.963
  102 0.422917 211.156 307.824
  103 0.427083 220 306.957
  104 0.43125 198.154 306.048
  105 0.435417 226.586 305.705
  106 0.439583 220.944 301.947
  107 0.44375 200.316 299.934
  108 0.447917 232 301.705
  109 0.452083 199.276 298.592
  110 0.45625 226.512 300.38
  111 0.460417 218.204 305.587
  112 0.464583 198.008 303.606
  113 0.46875 220 299.608
  114 0.472917 199.706 298.356
  115 0.477083 232.188 306.756
  116 0.48125 212.548 306.119
  117 0.485417 206.226 309.003
  118 0.489583 223.332 310.361
  119 0.49375 206.22 307.3
  120 0.497917 227.164 305.446
  121 0.502083 222.602 308.049
  122 0.50625 203.382 308.604
  123 0.510417 226.632 305.274
  124 0.514583 198.006 302.749
  125 0.51875 221.348 304.504
  126 0.522917 224.59 301.35
  127 0.527083 203.366 300.604
  128 0.53125 232.69 301.206
  129 0.535417 198.004 299.844
  130 0.539583 213.8 303.038
  131 0.54375 230.78 301.876
  132 0.547917 202.084 304.422
  133 0.552083 223.332 300.378
  134 0.55625 198.016 305.937
  135 0.560417 216.472 304.469
  136 0.564583 223.464 306.827
  137 0.56875 206.77 302.617
  138 0.572917 223.278 304.638
  139 0.577083 198.084 303.013
  140 0.58125 218.894 301.442
  141 0.585417 225.592 302.847
  142 0.589583 211.43 300.954
  143 0.59375 220 298.781
  144 0.597917 198.304 298.268
  145 0.602083 222.036 297.896
  146 0.60625 224.722 301.352
  147 0.610417 200.938 302.145
  148 0.614583 232 304.611
  149 0.61875 199.63 301.683
  150 0.622917 223.34 301.569
  151 0.627083 220.484 300.444
  152 0.63125 198.546 295.762
  153 0.635417 220 298.913
  154 0.639583 200.262 298.504
  155 0.64375 232.328 301.555
  156 0.647917 211.732 298.307
  157 0.652083 206.47 298.459
  158 0.65625 223.208 302.74
  159 0.660417 206.738 302.138
  160 0.664583 229.492 306.146
  161 0.66875 219.586 309.549
  162 0.672917 203.606 301.651
  163 0.677083 226.578 306.964
  164 0.68125 198.062 307.801
  165 0.685417 224.478 306.975
  166 0.689583 221.4 302.205
  167 0.69375 203.45 300.969
  168 0.697917 232.61 303.215
  169 0.702083 198.008 297.569
  170 0.70625 220.692 294.069
  171 0.710417 224.024 300.382
  172 0.714583 201.892 299.016
  173 0.71875 223.384 296.311
  174 0.722917 198.12 299.877
  175 0.727083 228.34 297.51
  176 0.73125 211.534 299.951
  177 0.735417 206.668 300.002
  178 0.739583 223.338 300.035
  179 0.74375 198.336 299.85
  180 0.747917 230.61 304.546
  181 0.752083 213.92 299.833
  182 0.75625 211.134 302.476
  183 0.760417 220 301.017
  184 0.764583 198.798 306.57
  185 0.76875 228.058 307.554
  186 0.772917 218.73 305.456
  187 0.777083 200.414 301.324
  188 0.78125 232 300.254
  189 0.785417 199.676 303.208
  190 0.789583 226.38 299.848
  191 0.79375 217.918 299.723
  192 0.797917 198.026 299.752
  193 0.802083 220 298.673
  194 0.80625 200.068 298.178
  195 0.810417 231.104 299.25
  196 0.814583 213.192 297.225
  197 0.81875 206.374 295.017
  198 0.822917 223.262 294.905
  199 0.827083 206.4 297.108
  200 0.83125 226.796 294.551
  201 0.835417 222.59 295.517
  202 0.839583 203.516 297.106
  203 0.84375 226.698 295.076
  204 0.847917 198.012 293.221
  205 0.852083 218.388 293.876
  206 0.85625 227.38 293.649
  207 0.860417 203.364 297.566
  208 0.864583 232.856 297.332
  209 0.86875 198.002 296.949
  210 0.872917 211.114 298.299
  211 0.877083 233.508 296.117
  212 0.88125 201.798 294.67
  213 0.885417 223.578 292.481
  214 0.889583 198.002 294.199
  215 0.89375 211.302 291.255
  216 0.897917 228.59 295.416
  217 0.902083 206.508 297.335
  218 0.90625 223.598 297.769
  219 0.910417 198.01 298.326
  220 0.914583 214.746 299.674
  221 0.91875 229.988 298.339
  222 0.922917 211.256 297.833
  223 0.927083 220 300.595
  224 0.93125 198.004 296.065
  225 0.935417 214.924 294.747
  226 0.939583 232.484 296.722
  227 0.94375 200.588 297.98
  228 0.947917 232 294.287
  229 0.952083 199.124 296.738
  230 0.95625 213.612 296.194
  231 0.960417 230.914 300.073
  232 0.964583 198.35 300.616
  233 0.96875 220 299.859
  234 0.972917 199.202 296.965
  235 0.977083 221.37 296.918
  236 0.98125 223.762 299.47
  237 0.985417 206.198 297.204
  238 0.989583 223.468 300.937
  239 0.99375 205.76 295.476
  240 0.997917 217.002 295.924
6450000 240 51540.00000000002
  1 0.00208333 227.418 296.542
  2 0.00625 203.452 301.23
  3 0.0104167 226.59 298.356
  4 0.0145833 198.036 299.611
  5 0.01875 217.172 295.606
  6 0.0229167 228.644 296.764
  7 0.0270833 203.576 298.879
  8 0.03125 232.572 296.575
  9 0.0354167 198.004 296.263
  10 0.0395833 210.65 301.508
  11 0.04375 233.616 302.218
  12 0.0479167 202.39 294.499
  13 0.0520833 223.34 297.896
  14 0.05625 198.004 299.1
  15 0.0604167 211.968 294.457
  16 0.0645833 227.766 301.739
  17 0.06875 206.896 301.699
  18 0.0729167 223.366 302.983
  19 0.0770833 198.022 298.128
  20 0.08125 214.13 298.686
  21 0.0854167 229.826 296.394
  22 0.0895833 212.022 298.356
  23 0.09375 220 298.438
  24 0.0979167 198.002 300.284
  25 0.102083 212.196 297.539
  26 0.10625 233.982 300.282
  27 0.110417 201.82 300.686
  28 0.114583 232 300.985
  29 0.11875 199.19 305.601
  30 0.122917 212.936 297.986
  31 0.127083 231.218 300.859
  32 0.13125 198.656 301.847
  33 0.135417 220 300.067
  34 0.139583 199.482 303.167
  35 0.14375 225.286 299.257
  36 0.147917 219.628 299.876
  37 0.152083 206.176 300.787
  38 0.15625 223.428 294.001
  39 0.160417 205.97 298.857
  40 0.164583 221.608 298.983
  41 0.16875 228.312 301.843
  42 0.172917 203.25 297.686
  43 0.177083 226.86 301.602
  44 0.18125 198.088 296.352
  45 0.185417 217.918 296.68
  46 0.189583 227.822 299.75
  47 0.19375 203.316 296.933
  48 0.197917 232.856 296.034
  49 0.202083 198.038 296.939
  50 0.20625 213.944 298.194
  51 0.210417 229.946 300.916
  52 0.214583 202.714 298.238
  53 0.21875 223.358 299.711
  54 0.222917 198.34 302.03
  55 0.227083 214.53 302.082
  56 0.23125 224.384 301.059
  57 0.235417 207.456 299.728
  58 0.239583 223.29 298.959
  59 0.24375 198.706 294.581
  60 0.247917 217.816 293.876
  61 0.252083 225.606 294.775
  62 0.25625 211.872 301.129
  63 0.260417 220 304.048
  64 0.264583 198.804 297.884
  65 0.26875 218.112 301.492
  66 0.272917 227.916 301.636
  67 0.277083 201.168 296.445
  68 0.28125 232 295.806
  69 0.285417 199.516 294.914
  70 0.289583 215.694 302.41
  71 0.29375 228.464 301.013
  72 0.297917 198.326 297.828
  73 0.302083 220 296.468
  74 0.30625 199.656 297.286
  75 0.310417 220.218 295.154
  76 0.314583 224.394 299.057
  77 0.31875 206.24 298.32
  78 0.322917 223.492 301.741
  79 0.327083 206.002 303.939
  80 0.33125 219.056 304.492
  81 0.335417 230.46 304.57
  82 0.339583 203.49 304.292
  83 0.34375 226.992 300.67
  84 0.347917 198.004 300.043
  85 0.352083 211.094 306.226
  86 0.35625 234.516 300.373
  87 0.360417 203.226 299.814
  88 0.364583 233.16 301.095
  89 0.36875 198 302.715
  90 0.372917 208.328 302.531
  91 0.377083 236.212 304.302
  92 0.38125 201.922 301.595
  93 0.385417 223.538 307.484
  94 0.389583 198 305.32
  95 0.39375 209.534 301.643
  96 0.397917 230.354 300.154
  97 0.402083 206.634 297.754
  98 0.40625 223.478 299.291
  99 0.410417 198.004 300.544
  100 0.414583 212.266 298.076
  101 0.41875 232.398 305.163
  102 0.422917 211.33 303.798
  103 0.427083 220.002 302.307
  104 0.43125 198.006 300.806
  105 0.435417 216.304 301.058
  106 0.439583 231.316 301.726
  107 0.44375 200.374 303.961
  108 0.447917 232 306.839
  109 0.452083 199.164 304.803
  110 0.45625 217.706 305.67
  111 0.460417 227.072 301.755
  112 0.464583 198.058 300.574
  113 0.46875 220 295.186
  114 0.472917 199.614 299.28
  115 0.477083 222.846 300.37
  116 0.48125 221.714 304.113
  117 0.485417 206.462 302.62
  118 0.489583 223.364 303.265
  119 0.49375 206.54 299.993
  120 0.497917 220.894 303.63
  121 0.502083 227.836 301.749
  122 0.50625 204.202 299.282
  123 0.510417 226.528 299.83
  124 0.514583 198.214 300.583
  125 0.51875 226.092 302.787
  126 0.522917 219.572 301.911
  127 0.527083 203.842 304.315
  128 0.53125 232.28 303.635
  129 0.535417 198.06 300.796
  130 0.539583 223.1 297.837
  131 0.54375 221.582 301.044
  132 0.547917 201.986 298.929
  133 0.552083 223.272 297.624
  134 0.55625 198.02 298.936
  135 0.560417 225.64 305.303
  136 0.564583 214.34 304.121
  137 0.56875 206.636 299.87
  138 0.572917 223.364 300.116
  139 0.577083 198.05 300.596
  140 0.58125 230.626 300.866
  141 0.585417 214.192 306.694
  142 0.589583 211.132 304.648
  143 0.59375 220 306.068
  144 0.597917 198.086 307.64
  145 0.602083 232.222 310.198
  146 0.60625 215.444 298.377
  147 0.610417 200.248 298.676
  148 0.614583 232 302.208
  149 0.61875 199.684 300.376
  150 0.622917 228.87 302.34
  151 0.627083 215.388 302.987
  152 0.63125 198.058 307.121
  153 0.635417 220 303.355
  154 0.639583 201 301.547
  155 0.64375 232.782 299.433
  156 0.647917 210.432 294.915
  157 0.652083 206.654 302.36
  158 0.65625 223.132 302.564
  159 0.660417 208.912 304.653
  160 0.664583 230.566 301.661
  161 0.66875 216.31 298.866
  162 0.672917 203.976 299.779
  163 0.677083 226.236 297.746
  164 0.68125 201.268 302.047
  165 0.685417 226.194 303.195
  166 0.689583 216.228 297.964
  167 0.69375 204.09 304.171
  168 0.697917 232.22 299.635
  169 0.702083 199.262 296.897
  170 0.70625 224.912 300.49
  171 0.710417 218.178 299.394
  172 0.714583 202.472 297.584
  173 0.71875 223.176 300.664
  174 0.722917 198.754 297.433
  175 0.727083 229.17 298.583
  176 0.73125 209.936 301.748
  177 0.735417 206.874 298.493
  178 0.739583 223.266 302.231
  179 0.74375 198.368 299.172
  180 0.747917 232.814 303.304
  181 0.752083 211.414 301.274
  182 0.75625 211.404 298.004
  183 0.760417 220 302.574
  184 0.764583 198.314 306.311
  185 0.76875 232.902 302.875
  186 0.772917 214.14 306.626
  187 0.777083 200.644 299.026
  188 0.78125 232 300.885
  189 0.785417 199.564 301.111
  190 0.789583 232.654 298.681
  191 0.79375 211.312 300.372
  192 0.797917 198.47 297.865
  193 0.802083 220 296.989
  194 0.80625 201.678 299.414
  195 0.810417 237.868 300.706
  196 0.814583 205.046 295.616
  197 0.81875 206.218 292.558
  198 0.822917 223.192 296.473
  199 0.827083 207.176 301.512
  200 0.83125 238.42 302.524
  201 0.835417 210.352 296.301
  202 0.839583 203.546 297.905
  203 0.84375 226.504 296.522
  204 0.847917 198.34 296.036
  205 0.852083 230.672 298.982
  206 0.85625 214.942 293.893
  207 0.860417 203.466 293.853
  208 0.864583 232.58 299.897
  209 0.86875 198.078 298.267
  210 0.872917 225.438 298.477
  211 0.877083 219.284 292.927
  212 0.88125 201.818 300.604
  213 0.885417 223.382 300.863
  214 0.889583 198.078 301.35
  215 0.89375 227.088 298.113
  216 0.897917 212.822 298.398
  217 0.902083 206.75 299.921
  218 0.90625 223.262 300.867
  219 0.910417 198.194 299.117
  220 0.914583 227.538 302.821
  221 0.91875 217.034 297.121
  222 0.922917 211.234 298.494
  223 0.927083 220 294.83
  224 0.93125 198.088 295.895
  225 0.935417 224.72 299.395
  226 0.939583 222.644 295.257
  227 0.94375 200.548 295.23
  228 0.947917 232 293.68
  229 0.952083 199.136 293.168
  230 0.95625 220.272 292.711
  231 0.960417 224.546 288.066
  232 0.964583 198.046 293.701
  233 0.96875 220 291.671
  234 0.972917 199.262 293.443
  235 0.977083 229.238 296.514
  236 0.98125 215.882 299.451
  237 0.985417 206.314 298.98
  238 0.989583 223.304 296.355
  239 0.99375 206.266 294.338
  240 0.997917 222.274 299.242
6500000 240 51540.000000000015
  1 0.00208333 210.098 288.464
  2 0.00625 203.768 290.975
  3 0.0104167 226.244 296.164
  4 0.0145833 199.424 296.525
  5 0.01875 230.52 294.348
  6 0.0229167 214.016 299.092
  7 0.0270833 203.742 297.249
  8 0.03125 232.298 294.357
  9 0.0354167 198.552 296.373
  10 0.0395833 225.492 295.806
  11 0.04375 218.576 300.419
  12 0.0479167 202.178 300.897
  13 0.0520833 223.202 299.737
  14 0.05625 198.39 298.033
  15 0.0604167 225.284 301.535
  16 0.0645833 214.164 299.618
  17 0.06875 206.982 299.26
  18 0.0729167 223.18 299.355
  19 0.0770833 198.772 296.158
  20 0.08125 228.394 297.608
  21 0.0854167 215.544 296.083
  22 0.0895833 211.29 297.069
  23 0.09375 220 301.833
  24 0.0979167 199.214 300.631
  25 0.102083 226.374 293.222
  26 0.10625 219.96 297.846
  27 0.110417 200.452 292.712
  28 0.114583 232 298.498
  29 0.11875 199.632 301.178
  30 0.122917 224.024 297.453
  31 0.127083 220.28 301.385
  32 0.13125 198.064 301.296
  33 0.135417 220 298.586
  34 0.139583 200.176 298.962
  35 0.14375 227.694 299.08
  36 0.147917 216.524 302.303
  37 0.152083 206.274 301.4
  38 0.15625 223.332 298.84
  39 0.160417 206.374 300.233
  40 0.164583 223.252 301.797
  41 0.16875 225.93 304.178
  42 0.172917 203.762 301.544
  43 0.177083 226.682 298.549
  44 0.18125 198.086 296.933
  45 0.185417 214.214 298.305
  46 0.189583 230.704 301.305
  47 0.19375 204.24 300.578
  48 0.197917 232.756 297.847
  49 0.202083 198 296.376
  50 0.20625 207.894 295.91
  51 0.210417 234.212 296.344
  52 0.214583 204.39 294.071
  53 0.21875 223.504 296.124
  54 0.222917 198.002 295.499
  55 0.227083 208.266 297.242
  56 0.23125 230.312 298.559
  57 0.235417 208.054 294.686
  58 0.239583 223.366 296.953
  59 0.24375 198.138 296.327
  60 0.247917 211.94 299.403
  61 0.252083 231.498 300.409
  62 0.25625 212.424 297.121
  63 0.260417 220 297.614
  64 0.264583 198.094 293.038
  65 0.26875 210.954 294.667
  66 0.272917 234.968 296.21
  67 0.277083 201.984 295.325
  68 0.28125 232 297.52
  69 0.285417 199.086 299.326
  70 0.289583 210.634 302.684
  71 0.29375 232.226 298.516
  72 0.297917 200.054 296.865
  73 0.302083 220 299.608
  74 0.30625 199.108 304.81
  75 0.310417 212.658 300.807
  76 0.314583 231.622 302.043
  77 0.31875 206.864 291.888
  78 0.322917 223.748 295.071
  79 0.327083 205.366 301.32
  80 0.33125 214.016 296.882
  81 0.335417 235.246 298.584
  82 0.339583 204.026 303.525
  83 0.34375 227.346 302.679
  84 0.347917 198 299.764
  85 0.352083 206.864 296.107
  86 0.35625 238.16 301.133
  87 0.360417 203.758 302.45
  88 0.364583 233.218 300.46
  89 0.36875 198 304.143
  90 0.372917 201.996 303.905
  91 0.377083 240.66 307.329
  92 0.38125 203.638 306.755
  93 0.385417 223.706 306.528
  94 0.389583 198 302.647
  95 0.39375 201.894 311.465
  96 0.397917 237.122 309.355
  97 0.402083 207.348 307.91
  98 0.40625 223.636 308.4
  99 0.410417 198 307.097
  100 0.414583 202.106 303.835
  101 0.41875 241.5 302.501
  102 0.422917 212.388 303.953
  103 0.427083 220.006 306.865
  104 0.43125 198 307.128
  105 0.435417 200.844 304.002
  106 0.439583 243.626 307.223
  107 0.44375 203.53 301.003
  108 0.447917 232 302.766
  109 0.452083 199.022 302.838
  110 0.45625 203.776 300.064
  111 0.460417 234.636 305.526
  112 0.464583 204.566 301.414
  113 0.46875 220 303.784
  114 0.472917 199.098 303.091
  115 0.477083 205.248 302.645
  116 0.48125 233.534 305.251
  117 0.485417 212.45 312.161
  118 0.489583 223.67 311.574
  119 0.49375 205.458 306.384
  120 0.497917 209.214 302.953
  121 0.502083 229.83 306.558
  122 0.50625 214.39 304.615
  123 0.510417 227.108 304.816
  124 0.514583 198 301.943
  125 0.51875 201.906 300.428
  126 0.522917 237.678 300.35
  127 0.527083 209.504 304.215
  128 0.53125 232.912 303.694
  129 0.535417 198 302.766
  130 0.539583 199.81 299.449
  131 0.54375 240.714 297.354
  132 0.547917 205.922 300.557
  133 0.552083 223.554 298.986
  134 0.55625 198 297.889
  135 0.560417 200.542 303.507
  136 0.564583 237.986 301.046
  137 0.56875 207.744 302.064
  138 0.572917 223.728 303.276
  139 0.577083 198 300.241
  140 0.58125 208.702 297.604
  141 0.585417 235.762 298.343
  142 0.589583 211.536 303.812
  143 0.59375 220 305.955
  144 0.597917 198.044 303.241
  145 0.602083 224.288 304.702
  146 0.60625 223.492 304.858
  147 0.610417 200.176 301.983
  148 0.614583 232 296.742
  149 0.61875 199.49 295.456
  150 0.622917 230.69 301.83
  151 0.627083 213.808 302.903
  152 0.63125 198.012 303.861
  153 0.635417 220 300.508
  154 0.639583 201.252 304.1
  155 0.64375 233.724 299.849
  156 0.647917 209.452 298.479
  157 0.652083 206.428 305.544
  158 0.65625 223.144 300.119
  159 0.660417 208.814 297.905
  160 0.664583 234.162 299.676
  161 0.66875 212.946 299.639
  162 0.672917 203.95 298.891
  163 0.677083 226.128 295.767
  164 0.68125 204.192 297.359
  165 0.685417 230.592 300.99
  166 0.689583 209.212 297.106
  167 0.69375 203.934 295.176
  168 0.697917 232.07 293.643
  169 0.702083 204.888 291.281
  170 0.70625 229.572 295.174
  171 0.710417 208.424 296.225
  172 0.714583 202.006 297.897
  173 0.71875 223.11 297.037
  174 0.722917 205.224 301.378
  175 0.727083 230.192 299.812
  176 0.73125 202.584 298.779
  177 0.735417 206.914 297.638
  178 0.739583 223.086 299.623
  179 0.74375 203.614 303.864
  180 0.747917 232.716 303.351
  181 0.752083 206.654 297.923
  182 0.75625 211.016 295.03
  183 0.760417 220 294.214
  184 0.764583 201.998 300.118
  185 0.76875 236.636 296.402
  186 0.772917 207.358 296.104
  187 0.777083 200.008 297.742
  188 0.78125 232.01 295.296
  189 0.785417 204.154 297.095
  190 0.789583 239.008 298.125
  191 0.79375 200.828 297.584
  192 0.797917 198 294.673
  193 0.802083 220.002 293.634
  194 0.80625 205.886 299.169
  195 0.810417 238.844 297.131
  196 0.814583 199.984 298.121
  197 0.81875 206.188 300.174
  198 0.822917 223.098 301.199
  199 0.827083 210.518 305.077
  200 0.83125 242.44 308.374
  201 0.835417 203.04 302.934
  202 0.839583 203.73 299.793
  203 0.84375 226.27 306.903
  204 0.847917 200.192 307.13
  205 0.852083 235.782 307.572
  206 0.85625 208.026 307.363
  207 0.860417 203.68 302.554
  208 0.864583 232.32 302
  209 0.86875 199.216 304.447
  210 0.872917 235.08 300.812
  211 0.877083 208.628 301.407
  212 0.88125 201.882 301.782
  213 0.885417 223.194 299.648
  214 0.889583 199.69 299.744
  215 0.89375 235.618 298.622
  216 0.897917 202.692 299.751
  217 0.902083 206.858 302.237
  218 0.90625 223.142 298.398
  219 0.910417 199.918 296.972
  220 0.914583 236.36 298.95
  221 0.91875 206.654 295.686
  222 0.922917 211.068 297.19
  223 0.927083 220 298.252
  224 0.93125 199.086 298.488
  225 0.935417 235.77 298.206
  226 0.939583 211.018 295.217
  227 0.94375 200.126 296.692
  228 0.947917 232 295.713
  229 0.952083 199.554 297.538
  230 0.95625 237.16 295.304
  231 0.960417 207.286 292.153
  232 0.964583 198 293.393
  233 0.96875 220 294.286
  234 0.972917 200.73 294.98
  235 0.977083 241.634 298.108
  236 0.98125 202.226 292.101
  237 0.985417 206.292 294.395
  238 0.989583 223.118 297.992
  239 0.99375 207.606 295.235
  240 0.997917 238.284 291.217
6550000 240 51540
  1 0.00208333 222.39 292.82
  2 0.00625 203.298 294.014
  3 0.0104167 226.724 296.183
  4 0.0145833 198.012 296.711
  5 0.01875 219.15 295.575
  6 0.0229167 226.708 296.217
  7 0.0270833 203.56 295.721
  8 0.03125 232.57 296.151
  9 0.0354167 198.014 298.385
  10 0.0395833 214.038 297.009
  11 0.04375 229.76 291.699
  12 0.0479167 203.022 293.383
  13 0.0520833 223.166 300.582
  14 0.05625 198.786 294.93
  15 0.0604167 227.068 298.056
  16 0.0645833 211.9 298.519
  17 0.06875 207.146 298.828
  18 0.0729167 223.1 299.664
  19 0.0770833 199.386 298.126
  20 0.08125 232.106 297.796
  21 0.0854167 211.276 298.482
  22 0.0895833 211.232 298.767
  23 0.09375 220 296.111
  24 0.0979167 198.332 297.815
  25 0.102083 232.974 294.832
  26 0.10625 214.334 294.979
  27 0.110417 200.36 292.269
  28 0.114583 232 295.29
  29 0.11875 199.488 297.627
  30 0.122917 233.374 293.328
  31 0.127083 211.088 295.176
  32 0.13125 198.05 300.2
  33 0.135417 220 302.262
  34 0.139583 201.188 304.268
  35 0.14375 240.176 299.247
  36 0.147917 203.266 300.405
  37 0.152083 206.238 295.984
  38 0.15625 223.132 296.715
  39 0.160417 207.718 298.453
  40 0.164583 238.33 295.458
  41 0.16875 209.92 303.726
  42 0.172917 203.746 297.419
  43 0.177083 226.286 297.779
  44 0.18125 198.93 306.135
  45 0.185417 229.896 301.333
  46 0.189583 215.14 296.69
  47 0.19375 203.842 296.135
  48 0.197917 232.192 297.64
  49 0.202083 199.132 298.296
  50 0.20625 227.266 299.57
  51 0.210417 216.17 299.895
  52 0.214583 202.334 295.857
  53 0.21875 223.098 295.518
  54 0.222917 200.678 296.904
  55 0.227083 231.194 301.99
  56 0.23125 206.122 302.975
  57 0.235417 206.904 301.21
  58 0.239583 223.102 300.565
  59 0.24375 199.788 300.418
  60 0.247917 232.834 295.69
  61 0.252083 210.196 293.149
  62 0.25625 211.182 293.97
  63 0.260417 220 297.136
  64 0.264583 198.78 295.729
  65 0.26875 231.008 299.865
  66 0.272917 215.848 300.492
  67 0.277083 200.364 297.251
  68 0.28125 232 298.852
  69 0.285417 199.288 306.105
  70 0.289583 225.982 308.071
  71 0.29375 218.656 302.733
  72 0.297917 198.074 298.374
  73 0.302083 220 301.495
  74 0.30625 199.248 297.569
  75 0.310417 228.928 302.778
  76 0.314583 216.262 299.786
  77 0.31875 206.126 300.405
  78 0.322917 223.436 301.494
  79 0.327083 205.808 305.346
  80 0.33125 221.126 302.986
  81 0.335417 229.012 299.149
  82 0.339583 203.106 297.117
  83 0.34375 226.948 299.562
  84 0.347917 198 304.419
  85 0.352083 211.992 299.449
  86 0.35625 233.898 299.784
  87 0.360417 203.018 296.706
  88 0.364583 233.092 301.518
  89 0.36875 198 303.431
  90 0.372917 204.778 305.708
  91 0.377083 239.686 308.167
  92 0.38125 201.866 308.483
  93 0.385417 223.67 312.937
  94 0.389583 198 306.831
  95 0.39375 204.352 302.936
  96 0.397917 235.384 303.275
  97 0.402083 206.69 300.742
  98 0.40625 223.574 306.568
  99 0.410417 198 306.439
  100 0.414583 204.492 306.745
  101 0.41875 239.434 300.791
  102 0.422917 212.074 310.578
  103 0.427083 220 306.037
  104 0.43125 198 305.189
  105 0.435417 201.908 299.595
  106 0.439583 243.504 301.767
  107 0.44375 202.588 303.515
  108 0.447917 232 306.723
  109 0.452083 199.05 307.485
  110 0.45625 203.85 306.996
  111 0.460417 237.262 302.286
  112 0.464583 201.838 304.103
  113 0.46875 220 304.553
  114 0.472917 199.168 303.802
  115 0.477083 207.476 307.991
  116 0.48125 235.316 306.022
  117 0.485417 208.528 302.582
  118 0.489583 223.512 304.002
  119 0.49375 205.75 306.888
  120 0.497917 210.006 304.804
  121 0.502083 234.072 306.522
  122 0.50625 209.192 303.529
  123 0.510417 226.98 300.893
  124 0.514583 198 301.672
  125 0.51875 203.04 300.04
  126 0.522917 239.322 299.847
  127 0.527083 206.68 302.043
  128 0.53125 232.958 302.181
  129 0.535417 198 301.175
  130 0.539583 199.876 298.561
  131 0.54375 240.628 299.189
  132 0.547917 205.782 301.502
  133 0.552083 223.714 303.095
  134 0.55625 198 293.793
  135 0.560417 200.234 291.02
  136 0.564583 237.37 295.125
  137 0.56875 208.604 299.751
  138 0.572917 223.792 296.731
  139 0.577083 198 297.222
  140 0.58125 204.592 296.758
  141 0.585417 239.462 296.492
  142 0.589583 211.936 299.378
  143 0.59375 220.01 300.179
  144 0.597917 198.006 307.626
  145 0.602083 211.324 305.533
  146 0.60625 236.372 305.22
  147 0.610417 200.298 307.245
  148 0.614583 232 304.914
  149 0.61875 199.142 303.638
  150 0.622917 213.946 301.674
  151 0.627083 230.766 298.21
  152 0.63125 198.146 299.101
  153 0.635417 220 294.845
  154 0.639583 199.412 296.235
  155 0.64375 219.704 295.513
  156 0.647917 225.016 302.597
  157 0.652083 206.432 302.424
